Batsman,Bowler,Runs_Scored,Balls_Faced,Player_Out,ID
CH Gayle,DE Bollinger,17,7,Not Out,2011
CH Gayle,DE Bollinger,0,3,Not Out,2011
CH Gayle,DE Bollinger,0,1,Not Out,2012
CH Gayle,DJ Bravo,7,5,CH Gayle,2009
CH Gayle,DJ Bravo,17,13,Not Out,2009/10
CH Gayle,DJ Bravo,16,11,Not Out,2011
CH Gayle,DJ Bravo,12,8,Not Out,2012
CH Gayle,DJ Bravo,0,1,CH Gayle,2013
CH Gayle,DJ Bravo,1,3,Not Out,2015
CH Gayle,DJ Bravo,2,2,Not Out,2018
CH Gayle,DJ Bravo,5,14,Not Out,2019
CH Gayle,DJ Hooda,6,3,CH Gayle,2017
CH Gayle,DJ Hooda,8,9,Not Out,2018
CH Gayle,DJ Hussey,3,4,Not Out,2012
CH Gayle,DJ Hussey,1,1,Not Out,2014
CH Gayle,DJ Muthuswami,14,6,Not Out,2015
CH Gayle,DL Chahar,21,10,Not Out,2018
CH Gayle,DL Chahar,5,4,Not Out,2019
CH Gayle,DL Chahar,2,8,Not Out,2019
CH Gayle,DL Chahar,9,8,KL Rahul,2021
CH Gayle,DL Chahar,9,8,CH Gayle,2021
CH Gayle,DL Vettori,1,1,Not Out,2009/10
CH Gayle,DP Nannes,1,3,Not Out,2009/10
CH Gayle,DP Nannes,4,7,Not Out,2013
CH Gayle,DR Sams,1,2,Not Out,2020/21
CH Gayle,DR Sams,1,3,CH Gayle,2021
CH Gayle,DR Smith,14,5,Not Out,2017
CH Gayle,DS Kulkarni,5,5,Not Out,2015
CH Gayle,DS Kulkarni,11,8,CH Gayle,2015
CH Gayle,DS Kulkarni,5,6,CH Gayle,2016
CH Gayle,DS Kulkarni,4,5,CH Gayle,2016
CH Gayle,DS Kulkarni,10,8,Not Out,2017
CH Gayle,DS Kulkarni,8,11,Not Out,2019
CH Gayle,DS Kulkarni,17,10,Not Out,2019
CH Gayle,DW Steyn,13,6,Not Out,2009/10
CH Gayle,DW Steyn,0,6,Not Out,2012
CH Gayle,DW Steyn,3,4,CH Gayle,2012
CH Gayle,DW Steyn,11,5,Not Out,2013
CH Gayle,DW Steyn,5,8,Not Out,2013
CH Gayle,DW Steyn,9,9,Not Out,2014
CH Gayle,DW Steyn,7,9,Not Out,2014
CH Gayle,DW Steyn,11,3,Not Out,2015
CH Gayle,FH Edwards,0,4,Not Out,2009
CH Gayle,GB Hogg,3,3,CH Gayle,2012
CH Gayle,GB Hogg,12,5,CH Gayle,2015
CH Gayle,GH Vihari,0,1,CH Gayle,2013
CH Gayle,GH Vihari,1,1,Not Out,2013
CH Gayle,GJ Maxwell,20,6,Not Out,2014
CH Gayle,GJ Maxwell,15,9,Not Out,2015
CH Gayle,GR Napier,2,2,Not Out,2009
CH Gayle,HF Gurney,2,4,Not Out,2019
CH Gayle,HH Pandya,0,1,CH Gayle,2017
CH Gayle,HH Pandya,16,16,Not Out,2018
CH Gayle,HH Pandya,11,3,Not Out,2018
CH Gayle,HH Pandya,12,4,Not Out,2019
CH Gayle,HH Pandya,14,7,Not Out,2019
CH Gayle,HV Patel,7,6,Not Out,2021
CH Gayle,Harbhajan Singh,11,12,Not Out,2009/10
CH Gayle,Harbhajan Singh,16,8,Not Out,2011
CH Gayle,Harbhajan Singh,6,13,Not Out,2012
CH Gayle,Harbhajan Singh,18,17,Not Out,2013
CH Gayle,Harbhajan Singh,1,4,CH Gayle,2013
CH Gayle,Harbhajan Singh,11,8,CH Gayle,2014
CH Gayle,Harbhajan Singh,2,4,CH Gayle,2015
CH Gayle,Harbhajan Singh,13,16,Not Out,2017
CH Gayle,Harbhajan Singh,19,12,Not Out,2018
CH Gayle,Harbhajan Singh,0,4,CH Gayle,2019
CH Gayle,Harbhajan Singh,5,5,CH Gayle,2019
CH Gayle,Harmeet Singh,23,13,Not Out,2012
CH Gayle,I Sharma,4,3,CH Gayle,2013
CH Gayle,I Sharma,16,6,Not Out,2014
CH Gayle,I Sharma,16,11,Not Out,2019
CH Gayle,I Udana,1,2,Not Out,2020/21
CH Gayle,IC Pandey,22,9,Not Out,2013
CH Gayle,IK Pathan,22,14,Not Out,2009
CH Gayle,IK Pathan,7,8,Not Out,2009
CH Gayle,IK Pathan,5,3,Not Out,2009/10
CH Gayle,IK Pathan,27,11,Not Out,2012
CH Gayle,IK Pathan,4,2,CH Gayle,2013
CH Gayle,Imran Tahir,13,8,Not Out,2015
CH Gayle,Imran Tahir,10,3,Not Out,2018
CH Gayle,Imran Tahir,16,5,Not Out,2019
CH Gayle,Imran Tahir,6,10,CH Gayle,2020/21
CH Gayle,Iqbal Abdulla,5,4,Not Out,2011
CH Gayle,J Botha,21,13,Not Out,2011
CH Gayle,J Botha,1,3,Not Out,2012
CH Gayle,J Theron,12,5,CH Gayle,2009/10
CH Gayle,J Yadav,1,4,Not Out,2015
CH Gayle,J Yadav,15,16,Not Out,2021
CH Gayle,JA Morkel,10,8,Not Out,2011
CH Gayle,JA Morkel,2,3,Not Out,2011
CH Gayle,JA Morkel,7,9,Not Out,2012
CH Gayle,JC Archer,8,6,CH Gayle,2018
CH Gayle,JC Archer,1,1,Not Out,2018
CH Gayle,JC Archer,9,6,Not Out,2019
CH Gayle,JC Archer,1,6,CH Gayle,2019
CH Gayle,JC Archer,13,7,CH Gayle,2020/21
CH Gayle,JD Unadkat,16,10,Not Out,2011
CH Gayle,JD Unadkat,18,4,Not Out,2011
CH Gayle,JD Unadkat,26,8,Not Out,2019
CH Gayle,JD Unadkat,12,6,Not Out,2019
CH Gayle,JDP Oram,8,9,Not Out,2013
CH Gayle,JE Taylor,2,2,Not Out,2011
CH Gayle,JH Kallis,0,1,CH Gayle,2009/10
CH Gayle,JH Kallis,1,4,CH Gayle,2012
CH Gayle,JH Kallis,20,14,Not Out,2012
CH Gayle,JH Kallis,21,14,Not Out,2013
CH Gayle,JH Kallis,4,6,Not Out,2013
CH Gayle,JJ Bumrah,17,11,Not Out,2013
CH Gayle,JJ Bumrah,1,3,Not Out,2014
CH Gayle,JJ Bumrah,5,10,Not Out,2015
CH Gayle,JJ Bumrah,1,1,Not Out,2017
CH Gayle,JJ Bumrah,2,7,Not Out,2018
CH Gayle,JJ Bumrah,1,3,Not Out,2018
CH Gayle,JJ Bumrah,1,4,Not Out,2019
CH Gayle,JJ Bumrah,2,6,Not Out,2019
CH Gayle,JJ Bumrah,1,3,Not Out,2020/21
CH Gayle,JJ Bumrah,6,5,Not Out,2021
CH Gayle,JO Holder,19,5,Not Out,2013
CH Gayle,JO Holder,10,10,CH Gayle,2020/21
CH Gayle,JO Holder,5,5,Not Out,2021
CH Gayle,JP Behrendorff,24,9,CH Gayle,2019
CH Gayle,JP Duminy,13,9,Not Out,2014
CH Gayle,JP Duminy,5,3,Not Out,2015
CH Gayle,JP Duminy,6,3,Not Out,2018
CH Gayle,JP Faulkner,6,6,Not Out,2013
CH Gayle,JP Faulkner,7,4,Not Out,2013
CH Gayle,JP Faulkner,2,2,Not Out,2014
CH Gayle,JP Faulkner,2,4,Not Out,2015
CH Gayle,JPR Scantlebury-Searles,6,3,Not Out,2018
CH Gayle,JR Hopes,4,2,CH Gayle,2011
CH Gayle,Jaskaran Singh,4,5,Not Out,2009/10
CH Gayle,K Gowtham,0,5,Not Out,2018
CH Gayle,K Gowtham,0,1,CH Gayle,2018
CH Gayle,K Gowtham,13,14,Not Out,2019
CH Gayle,K Rabada,2,3,Not Out,2019
CH Gayle,K Rabada,1,2,Not Out,2021
CH Gayle,K Rabada,7,5,CH Gayle,2021
CH Gayle,K Upadhyay,15,10,Not Out,2012
CH Gayle,KA Jamieson,20,6,Not Out,2021
CH Gayle,KA Pollard,18,12,Not Out,2011
CH Gayle,KA Pollard,21,11,Not Out,2012
CH Gayle,KA Pollard,15,5,Not Out,2013
CH Gayle,KA Pollard,2,2,Not Out,2014
CH Gayle,KA Pollard,7,6,Not Out,2020/21
CH Gayle,KA Pollard,2,2,Not Out,2021
CH Gayle,KA Pollard,0,1,CH Gayle,2021
CH Gayle,KC Cariappa,12,6,Not Out,2015
CH Gayle,KC Cariappa,12,5,Not Out,2016
CH Gayle,KH Pandya,0,1,CH Gayle,2019
CH Gayle,KH Pandya,7,2,Not Out,2019
CH Gayle,KH Pandya,5,5,Not Out,2021
CH Gayle,KH Pandya,1,3,Not Out,2021
CH Gayle,KJ Abbott,22,7,Not Out,2016
CH Gayle,KK Ahmed,4,3,CH Gayle,2019
CH Gayle,KK Ahmed,6,4,Not Out,2021
CH Gayle,KK Ahmed,7,6,Not Out,2021
CH Gayle,KP Appanna,4,2,CH Gayle,2009
CH Gayle,KP Pietersen,8,9,Not Out,2009
CH Gayle,KV Sharma,1,3,CH Gayle,2014
CH Gayle,KV Sharma,0,1,CH Gayle,2014
CH Gayle,KW Richardson,1,2,Not Out,2014
CH Gayle,Kamran Khan,13,6,CH Gayle,2009
CH Gayle,Kamran Khan,0,3,CH Gayle,2009/10
CH Gayle,Kamran Khan,36,11,Not Out,2011
CH Gayle,Karanveer Singh,18,7,Not Out,2015
CH Gayle,Kartik Tyagi,25,14,Not Out,2020/21
CH Gayle,Kuldeep Yadav,7,3,Not Out,2018
CH Gayle,L Ablish,19,5,Not Out,2011
CH Gayle,L Balaji,12,9,Not Out,2011
CH Gayle,L Balaji,24,13,Not Out,2013
CH Gayle,L Balaji,2,6,Not Out,2013
CH Gayle,L Ngidi,0,2,CH Gayle,2018
CH Gayle,L Ngidi,2,3,Not Out,2020/21
CH Gayle,LH Ferguson,10,8,Not Out,2019
CH Gayle,LH Ferguson,17,10,CH Gayle,2020/21
CH Gayle,LI Meriwala,1,1,Not Out,2021
CH Gayle,LJ Wright,16,14,Not Out,2013
CH Gayle,LR Shukla,4,4,CH Gayle,2012
CH Gayle,LRPL Taylor,8,3,Not Out,2011
CH Gayle,M Manhas,3,2,Not Out,2011
CH Gayle,M Markande,13,6,Not Out,2018
CH Gayle,M Morkel,12,5,Not Out,2011
CH Gayle,M Morkel,12,9,CH Gayle,2013
CH Gayle,M Morkel,0,5,Not Out,2013
CH Gayle,M Morkel,1,5,Not Out,2014
CH Gayle,M Morkel,17,8,CH Gayle,2015
CH Gayle,M Morkel,6,3,CH Gayle,2016
CH Gayle,M Morkel,13,8,Not Out,2016
CH Gayle,M Prasidh Krishna,3,4,Not Out,2018
CH Gayle,M Prasidh Krishna,10,5,Not Out,2019
CH Gayle,M Prasidh Krishna,1,1,Not Out,2020/21
CH Gayle,MC Henriques,0,2,CH Gayle,2015
CH Gayle,MC Henriques,23,7,Not Out,2016
CH Gayle,MF Maharoof,5,3,Not Out,2009/10
CH Gayle,MG Johnson,3,8,Not Out,2013
CH Gayle,MG Johnson,16,11,Not Out,2013
CH Gayle,MG Johnson,32,13,Not Out,2015
CH Gayle,MG Neser,22,8,Not Out,2013
CH Gayle,MJ McClenaghan,1,8,Not Out,2015
CH Gayle,MJ McClenaghan,8,7,Not Out,2015
CH Gayle,MJ McClenaghan,1,3,Not Out,2016
CH Gayle,MJ McClenaghan,6,5,Not Out,2017
CH Gayle,MJ McClenaghan,12,9,Not Out,2018
CH Gayle,MJ McClenaghan,6,5,CH Gayle,2018
CH Gayle,MJ McClenaghan,17,8,Not Out,2019
CH Gayle,MK Tiwary,13,5,Not Out,2011
CH Gayle,MM Ali,6,10,Not Out,2019
CH Gayle,MM Patel,16,9,CH Gayle,2011
CH Gayle,MM Patel,6,7,CH Gayle,2012
CH Gayle,MM Patel,31,11,Not Out,2013
CH Gayle,MM Sharma,2,5,Not Out,2014
CH Gayle,MM Sharma,11,12,Not Out,2015
CH Gayle,MM Sharma,5,4,Not Out,2016
CH Gayle,MN Samuels,3,5,Not Out,2012
CH Gayle,MR Marsh,37,13,Not Out,2013
CH Gayle,MS Gony,24,6,Not Out,2012
CH Gayle,MS Gony,35,17,Not Out,2013
CH Gayle,MS Gony,15,6,CH Gayle,2013
CH Gayle,Mohammad Nabi,8,7,Not Out,2018
CH Gayle,Mohammed Shami,8,7,Not Out,2014
CH Gayle,Mohammed Shami,20,11,Not Out,2017
CH Gayle,Mohammed Siraj,43,16,Not Out,2019
CH Gayle,Mohammed Siraj,14,7,Not Out,2020/21
CH Gayle,Mohammed Siraj,2,2,Not Out,2021
CH Gayle,Mustafizur Rahman,2,4,Not Out,2016
CH Gayle,Mustafizur Rahman,6,6,Not Out,2021
CH Gayle,N Rana,0,1,Not Out,2018
CH Gayle,NB Singh,6,8,Not Out,2017
CH Gayle,NLTC Perera,3,3,Not Out,2013
CH Gayle,NM Coulter-Nile,19,16,Not Out,2015
CH Gayle,NM Coulter-Nile,1,6,Not Out,2017
CH Gayle,NM Coulter-Nile,8,8,Not Out,2020/21
CH Gayle,Navdeep Saini,12,14,Not Out,2019
CH Gayle,Navdeep Saini,5,3,Not Out,2019
CH Gayle,Navdeep Saini,2,10,Not Out,2020/21
CH Gayle,P Awana,23,14,CH Gayle,2012
CH Gayle,P Awana,20,10,Not Out,2012
CH Gayle,P Awana,13,10,CH Gayle,2013
CH Gayle,P Awana,8,5,Not Out,2013
CH Gayle,P Kumar,11,13,Not Out,2009
CH Gayle,P Kumar,21,10,Not Out,2009/10
CH Gayle,P Kumar,27,13,Not Out,2011
CH Gayle,P Kumar,0,6,Not Out,2011
CH Gayle,P Kumar,25,19,Not Out,2012
CH Gayle,P Kumar,3,7,Not Out,2012
CH Gayle,P Kumar,6,6,Not Out,2013
CH Gayle,P Kumar,4,3,CH Gayle,2015
CH Gayle,P Kumar,1,7,Not Out,2016
CH Gayle,P Kumar,5,9,Not Out,2016
CH Gayle,P Negi,31,10,Not Out,2012
CH Gayle,P Parameswaran,36,7,Not Out,2011
CH Gayle,P Suyal,21,7,Not Out,2014
CH Gayle,PD Collingwood,4,5,Not Out,2009/10
CH Gayle,PJ Cummins,3,5,Not Out,2015
CH Gayle,PJ Cummins,1,3,Not Out,2017
CH Gayle,PJ Cummins,4,5,Not Out,2017
CH Gayle,PJ Cummins,1,2,Not Out,2020/21
CH Gayle,PJ Sangwan,8,3,Not Out,2009/10
CH Gayle,PJ Sangwan,12,7,Not Out,2013
CH Gayle,PP Chawla,4,4,Not Out,2009
CH Gayle,PP Chawla,22,7,Not Out,2009/10
CH Gayle,PP Chawla,17,7,CH Gayle,2011
CH Gayle,PP Chawla,10,8,Not Out,2012
CH Gayle,PP Chawla,14,5,Not Out,2012
CH Gayle,PP Chawla,11,12,Not Out,2013
CH Gayle,PP Chawla,10,9,Not Out,2013
CH Gayle,PP Chawla,8,4,Not Out,2015
CH Gayle,PP Chawla,7,3,Not Out,2016
CH Gayle,PP Chawla,13,7,Not Out,2018
CH Gayle,PP Ojha,22,9,Not Out,2012
CH Gayle,PV Tambe,9,7,CH Gayle,2014
CH Gayle,Pankaj Singh,7,6,Not Out,2011
CH Gayle,Pankaj Singh,0,2,CH Gayle,2012
CH Gayle,Parvez Rasool,2,5,Not Out,2014
CH Gayle,R Ashwin,7,4,CH Gayle,2009/10
CH Gayle,R Ashwin,9,13,Not Out,2011
CH Gayle,R Ashwin,6,3,CH Gayle,2011
CH Gayle,R Ashwin,0,3,CH Gayle,2011
CH Gayle,R Ashwin,11,7,Not Out,2012
CH Gayle,R Ashwin,1,3,Not Out,2013
CH Gayle,R Ashwin,9,14,CH Gayle,2014
CH Gayle,R Ashwin,6,12,Not Out,2015
CH Gayle,R Ashwin,2,2,CH Gayle,2020/21
CH Gayle,R Ashwin,2,3,Not Out,2021
CH Gayle,R Bhatia,1,3,CH Gayle,2009/10
CH Gayle,R Bhatia,8,4,CH Gayle,2009/10
CH Gayle,R Bhatia,19,10,Not Out,2011
CH Gayle,R Bhatia,31,10,Not Out,2012
CH Gayle,R Bhatia,2,3,Not Out,2013
CH Gayle,R Bhatia,3,3,Not Out,2013
CH Gayle,R Dhawan,3,3,Not Out,2015
CH Gayle,R McLaren,16,12,Not Out,2009/10
CH Gayle,R McLaren,23,10,Not Out,2011
CH Gayle,R McLaren,22,9,Not Out,2013
CH Gayle,R Parag,1,2,CH Gayle,2021
CH Gayle,R Sharma,4,3,CH Gayle,2011
CH Gayle,R Sharma,31,8,Not Out,2012
CH Gayle,R Sharma,6,3,Not Out,2012
CH Gayle,R Shukla,0,3,CH Gayle,2014
CH Gayle,R Tewatia,1,5,Not Out,2014
CH Gayle,R Tewatia,17,13,Not Out,2020/21
CH Gayle,R Tewatia,11,5,Not Out,2021
CH Gayle,R Vinay Kumar,0,3,CH Gayle,2011
CH Gayle,RA Jadeja,0,1,CH Gayle,2012
CH Gayle,RA Jadeja,15,9,Not Out,2014
CH Gayle,RA Jadeja,27,8,Not Out,2017
CH Gayle,RD Chahar,14,11,Not Out,2019
CH Gayle,RD Chahar,8,6,CH Gayle,2020/21
CH Gayle,RD Chahar,8,8,Not Out,2021
CH Gayle,RE van der Merwe,11,8,Not Out,2009
CH Gayle,RG Sharma,1,1,Not Out,2011
CH Gayle,RG Sharma,7,2,Not Out,2012
CH Gayle,RJ Harris,13,9,Not Out,2011
CH Gayle,RJ Harris,0,1,CH Gayle,2011
CH Gayle,RJ Harris,13,6,Not Out,2012
CH Gayle,RN ten Doeschate,9,4,Not Out,2013
CH Gayle,RP Singh,10,8,CH Gayle,2009
CH Gayle,RP Singh,8,7,Not Out,2011
CH Gayle,RP Singh,19,13,Not Out,2012
CH Gayle,RP Singh,0,1,Not Out,2012
CH Gayle,RR Powar,1,1,Not Out,2009
CH Gayle,RR Powar,12,12,Not Out,2009/10
CH Gayle,RS Bopara,1,1,Not Out,2009
CH Gayle,RS Bopara,29,11,Not Out,2009/10
CH Gayle,Rashid Khan,42,16,Not Out,2018
CH Gayle,Rashid Khan,1,2,Not Out,2018
CH Gayle,Rashid Khan,0,1,CH Gayle,2019
CH Gayle,Rashid Khan,8,7,Not Out,2020/21
CH Gayle,Rashid Khan,1,3,CH Gayle,2021
CH Gayle,Rashid Khan,2,4,CH Gayle,2021
CH Gayle,S Badree,10,11,Not Out,2014
CH Gayle,S Dhawan,1,1,Not Out,2012
CH Gayle,S Gopal,8,4,Not Out,2020/21
CH Gayle,S Gopal,7,3,Not Out,2021
CH Gayle,S Kaul,1,4,Not Out,2014
CH Gayle,S Kaul,8,10,Not Out,2018
CH Gayle,S Kaul,4,2,Not Out,2018
CH Gayle,S Kaul,5,4,Not Out,2021
CH Gayle,S Kaushik,15,8,Not Out,2017
CH Gayle,S Lamichhane,22,8,CH Gayle,2019
CH Gayle,S Nadeem,1,2,CH Gayle,2017
CH Gayle,S Sandeep Warrier,10,6,CH Gayle,2019
CH Gayle,S Sreesanth,1,1,Not Out,2013
CH Gayle,S Sreesanth,15,6,Not Out,2013
CH Gayle,SB Jakati,19,8,Not Out,2012
CH Gayle,SE Rutherford,3,4,Not Out,2019
CH Gayle,SJ Srivastava,0,6,CH Gayle,2009/10
CH Gayle,SJ Srivastava,8,6,Not Out,2009/10
CH Gayle,SK Raina,23,15,Not Out,2011
CH Gayle,SK Raina,19,6,Not Out,2012
CH Gayle,SK Raina,9,12,Not Out,2014
CH Gayle,SK Raina,16,10,CH Gayle,2015
CH Gayle,SK Trivedi,2,3,Not Out,2011
CH Gayle,SK Trivedi,12,11,Not Out,2013
CH Gayle,SK Warne,2,6,CH Gayle,2009
CH Gayle,SK Warne,18,11,Not Out,2011
CH Gayle,SL Malinga,2,3,Not Out,2009
CH Gayle,SL Malinga,17,18,Not Out,2009/10
CH Gayle,SL Malinga,10,9,Not Out,2011
CH Gayle,SL Malinga,7,11,Not Out,2012
CH Gayle,SL Malinga,1,5,Not Out,2013
CH Gayle,SL Malinga,3,5,Not Out,2014
CH Gayle,SL Malinga,2,9,Not Out,2015
CH Gayle,SL Malinga,5,6,CH Gayle,2015
CH Gayle,SL Malinga,10,8,Not Out,2019
CH Gayle,SM Curran,1,2,Not Out,2021
CH Gayle,SMSM Senanayake,11,12,Not Out,2013
CH Gayle,SN Thakur,9,4,Not Out,2018
CH Gayle,SN Thakur,4,6,Not Out,2020/21
CH Gayle,SP Narine,5,8,Not Out,2012
CH Gayle,SP Narine,4,9,Not Out,2013
CH Gayle,SP Narine,1,3,CH Gayle,2013
CH Gayle,SP Narine,15,16,Not Out,2015
CH Gayle,SP Narine,15,9,CH Gayle,2016
CH Gayle,SP Narine,5,7,Not Out,2018
CH Gayle,SP Narine,1,2,Not Out,2018
CH Gayle,SP Narine,2,4,Not Out,2019
CH Gayle,SP Narine,17,11,Not Out,2020/21
CH Gayle,SR Watson,7,4,Not Out,2011
CH Gayle,SR Watson,5,3,Not Out,2013
CH Gayle,SR Watson,0,2,CH Gayle,2013
CH Gayle,SR Watson,6,9,Not Out,2014
CH Gayle,SR Watson,0,3,CH Gayle,2015
CH Gayle,SR Watson,1,4,Not Out,2015
CH Gayle,SR Watson,2,3,CH Gayle,2018
CH Gayle,SW Tait,15,15,Not Out,2013
CH Gayle,Sandeep Sharma,14,11,Not Out,2013
CH Gayle,Sandeep Sharma,0,1,CH Gayle,2014
CH Gayle,Sandeep Sharma,4,7,CH Gayle,2014
CH Gayle,Sandeep Sharma,24,12,Not Out,2015
CH Gayle,Sandeep Sharma,11,9,CH Gayle,2015
CH Gayle,Sandeep Sharma,2,7,Not Out,2016
CH Gayle,Sandeep Sharma,0,2,CH Gayle,2017
CH Gayle,Sandeep Sharma,3,6,Not Out,2018
CH Gayle,Sandeep Sharma,6,5,Not Out,2019
CH Gayle,Sandeep Sharma,0,3,Not Out,2021
CH Gayle,Shakib Al Hasan,22,9,Not Out,2011
CH Gayle,Shakib Al Hasan,15,8,SA Abbott,2015
CH Gayle,Shakib Al Hasan,9,6,Not Out,2018
CH Gayle,Shivam Mavi,10,13,Not Out,2018
CH Gayle,Shivam Mavi,0,1,CH Gayle,2021
CH Gayle,T Natarajan,2,4,Not Out,2020/21
CH Gayle,TA Boult,9,6,Not Out,2015
CH Gayle,TA Boult,7,2,Not Out,2020/21
CH Gayle,TA Boult,7,2,Not Out,2021
CH Gayle,TG Southee,10,4,CH Gayle,2015
CH Gayle,TG Southee,4,3,CH Gayle,2016
CH Gayle,TG Southee,2,5,Not Out,2017
CH Gayle,TG Southee,13,5,Not Out,2018
CH Gayle,TG Southee,12,6,Not Out,2019
CH Gayle,TK Curran,6,1,Not Out,2018
CH Gayle,TL Suman,8,5,CH Gayle,2013
CH Gayle,TU Deshpande,25,7,Not Out,2020/21
CH Gayle,UT Yadav,0,1,Not Out,2011
CH Gayle,UT Yadav,15,12,Not Out,2012
CH Gayle,UT Yadav,2,2,Not Out,2013
CH Gayle,UT Yadav,5,4,CH Gayle,2014
CH Gayle,UT Yadav,6,2,Not Out,2015
CH Gayle,UT Yadav,6,9,Not Out,2017
CH Gayle,UT Yadav,0,1,CH Gayle,2017
CH Gayle,UT Yadav,5,9,CH Gayle,2018
CH Gayle,UT Yadav,27,15,Not Out,2019
CH Gayle,UT Yadav,6,2,CH Gayle,2019
CH Gayle,V Pratap Singh,4,4,Not Out,2012
CH Gayle,V Shankar,1,3,N Pooran,2021
CH Gayle,VR Aaron,17,9,Not Out,2012
CH Gayle,VR Aaron,14,15,Not Out,2020/21
CH Gayle,VS Malik,7,4,Not Out,2009
CH Gayle,Washington Sundar,32,16,Not Out,2020/21
CH Gayle,Y Venugopal Rao,8,4,Not Out,2012
CH Gayle,YA Abdulla,10,6,Not Out,2009
CH Gayle,YA Abdulla,9,8,CH Gayle,2009
CH Gayle,YK Pathan,16,19,Not Out,2009
CH Gayle,YK Pathan,15,10,Not Out,2011
CH Gayle,YK Pathan,11,13,Not Out,2012
CH Gayle,YK Pathan,3,3,Not Out,2013
CH Gayle,YK Pathan,23,12,Not Out,2015
CH Gayle,YS Chahal,11,13,Not Out,2019
CH Gayle,YS Chahal,1,3,Not Out,2020/21
CH Gayle,YS Chahal,16,8,Not Out,2021
CH Gayle,Z Khan,3,4,Not Out,2009
CH Gayle,Z Khan,5,5,CH Gayle,2009
CH Gayle,Z Khan,14,10,CH Gayle,2009/10
CH Gayle,Z Khan,0,1,Not Out,2015
CH Gayle,Z Khan,0,3,CH Gayle,2016
CH Gayle,Z Khan,1,3,Not Out,2016
CH Gayle,Z Khan,1,1,Not Out,2017
CH Gayle,Z Khan,10,12,Not Out,2017
CH Morris,A Nortje,0,2,CH Morris,2020/21
CH Morris,A Zampa,4,6,Not Out,2016
CH Morris,A Zampa,16,4,Not Out,2017
CH Morris,AB Dinda,3,3,Not Out,2013
CH Morris,AB Dinda,5,2,Not Out,2016
CH Morris,AD Mathews,6,3,Not Out,2015
CH Morris,AJ Tye,2,2,Not Out,2018
CH Morris,AR Patel,1,2,Not Out,2015
CH Morris,AR Patel,1,3,CH Morris,2017
CH Morris,Anureet Singh,4,5,Not Out,2015
CH Morris,Arshdeep Singh,1,1,Not Out,2021
CH Morris,Arshdeep Singh,4,3,Not Out,2021
CH Morris,Avesh Khan,2,2,Not Out,2021
CH Morris,B Kumar,2,2,Not Out,2013
CH Morris,B Kumar,13,6,Not Out,2015
CH Morris,B Kumar,1,1,Not Out,2017
CH Morris,B Kumar,3,4,CH Morris,2019
CH Morris,B Kumar,1,1,Not Out,2019
CH Morris,B Laughlin,12,5,Not Out,2018
CH Morris,B Stanlake,1,1,Not Out,2017
CH Morris,BA Stokes,22,5,Not Out,2017
CH Morris,CJ Jordan,8,4,Not Out,2020/21
CH Morris,CR Woakes,9,4,CH Morris,2017
CH Morris,CR Woakes,1,1,Not Out,2017
CH Morris,CR Woakes,2,2,Not Out,2021
CH Morris,CV Varun,0,2,CH Morris,2021
CH Morris,DJ Bravo,13,6,Not Out,2015
CH Morris,DJ Bravo,27,14,Not Out,2016
CH Morris,DL Chahar,0,2,CH Morris,2020/21
CH Morris,DR Smith,19,4,Not Out,2016
CH Morris,DS Kulkarni,5,2,Not Out,2016
CH Morris,DW Steyn,0,1,Not Out,2013
CH Morris,GB Hogg,6,5,Not Out,2016
CH Morris,GJ Maxwell,1,2,Not Out,2017
CH Morris,HH Pandya,11,9,Not Out,2017
CH Morris,HV Patel,2,2,Not Out,2015
CH Morris,HV Patel,2,4,CH Morris,2021
CH Morris,HV Patel,7,6,CH Morris,2021
CH Morris,Harbhajan Singh,0,1,CH Morris,2013
CH Morris,Harbhajan Singh,10,11,Not Out,2017
CH Morris,Imran Tahir,7,3,Not Out,2015
CH Morris,Iqbal Abdulla,6,3,Not Out,2016
CH Morris,Iqbal Abdulla,1,2,CH Morris,2017
CH Morris,JD Unadkat,5,2,Not Out,2018
CH Morris,JJ Bumrah,2,3,Not Out,2016
CH Morris,JJ Bumrah,4,5,Not Out,2017
CH Morris,JJ Bumrah,9,6,Not Out,2019
CH Morris,JO Holder,2,2,CH Morris,2020/21
CH Morris,JP Faulkner,13,4,Not Out,2016
CH Morris,K Rabada,15,7,Not Out,2021
CH Morris,KA Jamieson,7,5,Not Out,2021
CH Morris,KH Pandya,6,4,Not Out,2017
CH Morris,KK Ahmed,2,3,Not Out,2019
CH Morris,KW Richardson,1,1,Not Out,2021
CH Morris,Kuldeep Yadav,4,3,Not Out,2017
CH Morris,Kuldeep Yadav,1,1,Not Out,2018
CH Morris,M Morkel,2,2,Not Out,2015
CH Morris,MA Starc,1,1,Not Out,2015
CH Morris,MA Starc,0,2,CH Morris,2015
CH Morris,MG Johnson,1,1,Not Out,2015
CH Morris,MG Johnson,7,5,Not Out,2017
CH Morris,MJ McClenaghan,9,5,Not Out,2016
CH Morris,MJ McClenaghan,14,8,Not Out,2017
CH Morris,MM Ali,0,2,CH Morris,2021
CH Morris,MM Sharma,3,5,Not Out,2015
CH Morris,MM Sharma,3,4,Not Out,2016
CH Morris,MM Sharma,10,4,Not Out,2017
CH Morris,MM Sharma,19,8,Not Out,2018
CH Morris,MP Stoinis,1,1,Not Out,2016
